NO.	E_type1	Entity1	E_type2	Entity2	KeyWord	Relation
lxqui9dl	Chemical	vitamin D	Disease	pneumonia	: acts	act in
aidaxmcl	Chemical	Ksp37-vaccine	Disease	tuberculosis	: null	JUXSTAPOSE
aidaxmcl	Chemical	MDR-TB	Disease	tuberculosis	: null	JUXSTAPOSE
s0zfa1jl	Chemical	Lactobacillus	Disease	mucosal infection	: null	JUXSTAPOSE
p8wp6yvo	Chemical	N9	Disease	hCoV-EMC	: null	JUXSTAPOSE
821ruujo	Chemical	SARS coronavirus	Disease	acute respiratory syndrome	: null	JUXSTAPOSE
n7yj9lkt	Chemical	FDA	Disease	glioblastoma vaccine	: null	JUXSTAPOSE
n7yj9lkt	Chemical	FDA	Disease	hay fever	: approves	AFFECT
n7yj9lkt	Chemical	FDA	Disease	cancer	: approves	AFFECT_WEAK
n7yj9lkt	Chemical	FDA	Disease	Meningococcal B	: approves	AFFECT_WEAK
n7yj9lkt	Chemical	DPX	Disease	glioblastoma vaccine	: null	JUXSTAPOSE
n7yj9lkt	Chemical	DPX	Disease	hay fever	: null	JUXSTAPOSE
n7yj9lkt	Chemical	DPX	Disease	cancer	: null	JUXSTAPOSE
n7yj9lkt	Chemical	DPX	Disease	Meningococcal B	: null	JUXSTAPOSE
n7yj9lkt	Chemical	FDA	Disease	glioblastoma vaccine	: null	JUXSTAPOSE
n7yj9lkt	Chemical	FDA	Disease	hay fever	: null	JUXSTAPOSE
n7yj9lkt	Chemical	FDA	Disease	cancer	: null	JUXSTAPOSE
n7yj9lkt	Chemical	FDA	Disease	Meningococcal B	: null	JUXSTAPOSE
zf1ljqew	Chemical	coronavirus 229E	Disease	bilateral parotitis	: null	JUXSTAPOSE
zf1ljqew	Chemical	coronavirus 229E	Disease	Epstein-Barr virus	: null	JUXSTAPOSE
zf1ljqew	Chemical	coronavirus 229E	Disease	EBV	: null	JUXSTAPOSE
zf1ljqew	Chemical	coronavirus 229E	Disease	parainfluenza virus	: null	JUXSTAPOSE
zf1ljqew	Chemical	coronavirus 229E	Disease	respiratory syncytial virus	: null	JUXSTAPOSE
zf1ljqew	Chemical	MMR vaccine	Disease	parotitis	: null	JUXSTAPOSE
63gh2tg4	Chemical	amino acids	Disease	protein intrinsic disorder	: defining	NONE
49z2wbej	Chemical	aminooxy auristatin F	Disease	cancer	: exhibited	NONE
49z2wbej	Chemical	aminooxy auristatin F	Disease	breast cancer	: exhibited	NONE
qwwmf4p1	Chemical	coronavirus	Disease	influenza A virus	: null	JUXSTAPOSE
qwwmf4p1	Chemical	coronavirus	Disease	acute respiratory syndrome coronavirus	: null	JUXSTAPOSE
4m7hrqax	Chemical	nitric oxide	Disease	demyelination	: null	JUXSTAPOSE
4m7hrqax	Chemical	nitric oxide	Disease	MS	: null	JUXSTAPOSE
4m7hrqax	Chemical	cyclic nucleotide	Disease	myelin oligodendrocyte glycoprotein	: null	JUXSTAPOSE
4m7hrqax	Chemical	MOG	Disease	myelin oligodendrocyte glycoprotein	: null	JUXSTAPOSE
4m7hrqax	Chemical	IFN	Disease	bacterial lipopolysaccharide	: null	AFFECT
4m7hrqax	Chemical	IFN	Disease	LPS	: null	AFFECT
4m7hrqax	Chemical	lipopolysaccharide	Disease	bacterial lipopolysaccharide	: null	JUXSTAPOSE
4m7hrqax	Chemical	lipopolysaccharide	Disease	LPS	: null	JUXSTAPOSE
4m7hrqax	Chemical	polyIC	Disease	bacterial lipopolysaccharide	: null	JUXSTAPOSE
4m7hrqax	Chemical	polyIC	Disease	LPS	: null	JUXSTAPOSE
4m7hrqax	Chemical	PTIO	Disease	LPS	: abrogated	abrogate in
4m7hrqax	Chemical	nitric oxide	Disease	LPS	: abrogated	abrogate in
4m7hrqax	Chemical	IFN	Disease	LPS	: null	JUXSTAPOSE
imhfezcv	Chemical	BPH	Disease	prostate cancer	: null	JUXSTAPOSE
imhfezcv	Chemical	BPH	Disease	Benign Prostatic Hyperplasia	: null	JUXSTAPOSE
imhfezcv	Chemical	BPH	Disease	cancer	: null	JUXSTAPOSE
agv5puqx	Chemical	coronavirus	Disease	Middle East Respiratory Syndrome	: null	JUXSTAPOSE
qxlypgcj	Chemical	coronavirus	Disease	Middle East Respiratory Syndrome coronavirus	: null	JUXSTAPOSE
yubvrwct	Chemical	Cryptosporidium	Disease	diarrhea	: refine	refine in
1seht1iq	Chemical	Brazil	Disease	hantavirus cardiopulmonary syndrome	: null	JUXSTAPOSE
080lwu4p	Chemical	coronavirus	Disease	acute respiratory syndrome	: null	JUXSTAPOSE
mwsq5h4j	Chemical	coronavirus	Disease	upper respiratory infections	: recognized	recognize as
mwsq5h4j	Chemical	coronavirus	Disease	influenza-like illness	: recognized	recognize as
knyw023l	Chemical	oxygen	Disease	hypoxemia	: null	JUXSTAPOSE
w0ftvpqb	Chemical	coronavirus	Disease	Middle East respiratory syndrome coronavirus	: null	JUXSTAPOSE
1br7nhzt	Chemical	TAC	Disease	acute febrile illness	: null	JUXSTAPOSE
1br7nhzt	Chemical	OP specimens	Disease	Haemophilus influenzae	: null	JUXSTAPOSE
1br7nhzt	Chemical	OP specimens	Disease	Streptococcus pneumonia	: null	JUXSTAPOSE
1br7nhzt	Chemical	OP specimens	Disease	Moraxella catarrhalis	: null	JUXSTAPOSE
1br7nhzt	Chemical	OP specimens	Disease	respiratory syncytial virus	: null	JUXSTAPOSE
bl3jqo07	Chemical	Chemokine	Disease	Severe Fever	: null	JUXSTAPOSE
bl3jqo07	Chemical	Chemokine	Disease	Thrombocytopenia Syndrome-揂ssociated Encephalopathy	: null	JUXSTAPOSE
52ced0hl	Chemical	LAMP	Disease	cutaneous leishmaniasis	: null	JUXSTAPOSE
7ojmub0p	Chemical	influenza A	Disease	influenza disease	: observed	observed
7ojmub0p	Chemical	influenza A	Disease	malaria	: observed	NONE
vkj9kjwx	Chemical	coronavirus pneumonia nucleic acid	Disease	viral pneumonia	: null	JUXSTAPOSE
vkj9kjwx	Chemical	coronavirus pneumonia nucleic acid	Disease	coronavirus pneumonia	: null	JUXSTAPOSE
73j6vpol	Chemical	oligonucleotide	Disease	cytomegalovirus AD169	: null	JUXSTAPOSE
8lurg2tx	Chemical	oligonucleotide	Disease	cytomegalovirus AD169	: null	JUXSTAPOSE
h4nwctxk	Chemical	enterotoxin	Disease	enterohemorrhagic E. coli	: revealed	NONE
r43u7sld	Chemical	lactate	Disease	tachycardia	: null	JUXSTAPOSE
r43u7sld	Chemical	lactate	Disease	hypoxia	: null	JUXSTAPOSE
r43u7sld	Chemical	lactate	Disease	acidosis	: null	JUXSTAPOSE
bjwohra0	Chemical	BPAP	Disease	NIV-PS	: null	JUXSTAPOSE
bjwohra0	Chemical	BPAP	Disease	hypercapnia	: preferred	prefer in
bjwohra0	Chemical	oxygen	Disease	acute hypoxemic respiratory failure	: null	JUXSTAPOSE
bjwohra0	Chemical	oxygen	Disease	acute hypoxemic respiratory failure	: null	JUXSTAPOSE
wjm8ju3v	Chemical	coronavirus OC43	Disease	influenza A	: co-infections	co-infections
tok2nvyd	Chemical	sodium	Disease	mild hyponatraemia	: had	have at
tok2nvyd	Chemical	sodium	Disease	pneumonia	: null	JUXSTAPOSE
a0bqliei	Chemical	smoking	Disease	latent adenovirus C infection	: null	JUXSTAPOSE
a0bqliei	Chemical	smoking	Disease	COPD	: predispose	predispose to
88bcvunj	Chemical	glycyrrhizinic acid	Disease	breast cancer	: null	JUXSTAPOSE
88bcvunj	Chemical	Glycyrrhizinic acid	Disease	breast cancer	: null	JUXSTAPOSE
88bcvunj	Chemical	glycyrrhizinic acid	Disease	breast cancer	: null	JUXSTAPOSE
88bcvunj	Chemical	Glycyrrhizinic acid	Disease	breast cancer	: inhibited	DOWN-REGULATE
88bcvunj	Chemical	Glycyrrhizinic acid	Disease	breast cancer	: prove	prove in
hv3gwvdi	Chemical	nucleotide	Disease	tumor	: null	JUXSTAPOSE
hv3gwvdi	Chemical	nucleotide	Disease	EOS	: null	JUXSTAPOSE
hv3gwvdi	Chemical	SNP	Disease	tumor	: null	JUXSTAPOSE
hv3gwvdi	Chemical	SNP	Disease	EOS	: null	JUXSTAPOSE
hv3gwvdi	Chemical	IFN	Disease	tumor	: null	JUXSTAPOSE
hv3gwvdi	Chemical	IFN	Disease	EOS	: null	JUXSTAPOSE
hv3gwvdi	Chemical	IFN	Disease	EOS	: (p	(p
hv3gwvdi	Chemical	IFN	Disease	EOS	: (p	(p
hv3gwvdi	Chemical	IFN	Disease	EOS	: null	JUXSTAPOSE
hv3gwvdi	Chemical	IFN	Disease	EOS	: associated	associate with
3hh2r4vc	Chemical	ribavirin	Disease	SETTINGS	: null	JUXSTAPOSE
3hh2r4vc	Chemical	IFN-伪2b	Disease	SETTINGS	: null	JUXSTAPOSE
g2phfpbd	Chemical	coronavirus	Disease	Middle East respiratory syndrome coronavirus	: null	JUXSTAPOSE
vb5qxq3u	Chemical	coronavirus	Disease	pneumonia	: identified	identify as
vb5qxq3u	Chemical	coronavirus	Disease	acute myocarditis	: identified	identify as
vb5qxq3u	Chemical	MERS-CoV	Disease	acute myocarditis	: cause	cause
vb5qxq3u	Chemical	MERS-CoV	Disease	heart failure	: cause	cause
d56xo0h6	Chemical	leflunomide	Disease	SLE	: null	JUXSTAPOSE
d56xo0h6	Chemical	leflunomide	Disease	arthritis and pleuropericarditis	: null	JUXSTAPOSE
d56xo0h6	Chemical	methotrexate	Disease	SLE	: null	JUXSTAPOSE
d56xo0h6	Chemical	methotrexate	Disease	arthritis and pleuropericarditis	: null	JUXSTAPOSE
d56xo0h6	Chemical	prednisone	Disease	SLE	: null	JUXSTAPOSE
d56xo0h6	Chemical	prednisone	Disease	arthritis and pleuropericarditis	: null	JUXSTAPOSE
9z3ppxph	Chemical	coronavirus	Disease	parainfluenza virus	: null	JUXSTAPOSE
weoxwksv	Chemical	OTC	Disease	BSS	: null	JUXSTAPOSE
oeuvelb1	Chemical	lactate	Disease	metabolic abnormalities	: null	JUXSTAPOSE
oeuvelb1	Chemical	lactate	Disease	absence of hypovolemia	: require	require
oeuvelb1	Chemical	vasopressin	Disease	cardiac dysfunction	: null	JUXSTAPOSE
oeuvelb1	Chemical	vasopressin	Disease	arrhythmias	: null	JUXSTAPOSE
oeuvelb1	Chemical	dopamine	Disease	cardiac dysfunction	: depends	depend on
oeuvelb1	Chemical	dopamine	Disease	arrhythmias	: depends	depend on
oeuvelb1	Chemical	phenylephrine	Disease	cardiac dysfunction	: depends	depend on
oeuvelb1	Chemical	phenylephrine	Disease	arrhythmias	: depends	depend on
oeuvelb1	Chemical	epinephrine	Disease	cardiac dysfunction	: depends	depend on
oeuvelb1	Chemical	epinephrine	Disease	arrhythmias	: depends	depend on
oeuvelb1	Chemical	angiotensin-2	Disease	cardiac dysfunction	: depends	depend on
oeuvelb1	Chemical	angiotensin-2	Disease	arrhythmias	: depends	depend on
ugd38a2h	Chemical	influenza	Disease	acute respiratory infections	: null	JUXSTAPOSE
ikgmoxt7	Chemical	H7N9	Disease	avian influenza A	: null	JUXSTAPOSE
ani5jfiz	Chemical	coronavirus	Disease	Middle East respiratory syndrome	: null	JUXSTAPOSE
ani5jfiz	Chemical	coronavirus	Disease	acute respiratory illness	: develop	develop in
kuan0rtz	Chemical	MERS coronavirus	Disease	MERS coronavirus infection	: null	JUXSTAPOSE
0xd6fer0	Chemical	H7N9	Disease	avian influenza A	: null	JUXSTAPOSE
8avgxkir	Chemical	ProMED	Disease	Monitoring Emerging Diseases	: null	JUXSTAPOSE
l2hs1h9c	Chemical	ubiquitin	Disease	Fanconi anemia	: null	CARRY_OUT
l2hs1h9c	Chemical	nucleotide	Disease	Fanconi anemia	: null	JUXSTAPOSE
kzrw98kw	Chemical	corticosteroids	Disease	Kawasaki disease	: null	JUXSTAPOSE
kzrw98kw	Chemical	corticosteroids	Disease	Kawasaki disease	: null	JUXSTAPOSE
41isp0wj	Chemical	coronavirus	Disease	Middle East respiratory syndrome-coronavirus	: null	JUXSTAPOSE
dtvzwin8	Chemical	LAMP	Disease	viral diseases	: null	JUXSTAPOSE
n7ehxulc	Chemical	coronavirus	Disease	respiratory syndrome coronavirus	: null	JUXSTAPOSE
dmfu9czs	Chemical	HCE	Disease	LPS	: null	JUXSTAPOSE
dmfu9czs	Chemical	HCE	Disease	FHC	: null	JUXSTAPOSE
n7sgi8vi	Chemical	H5N1-virus	Disease	infectious diseases	: null	JUXSTAPOSE
n7sgi8vi	Chemical	H5N1-virus	Disease	severe acute respiratory syndrome	: null	JUXSTAPOSE
n7sgi8vi	Chemical	H5N1-virus	Disease	avian influenza	: null	JUXSTAPOSE
n7sgi8vi	Chemical	Mycobacterium	Disease	hepatitis E virus	: null	JUXSTAPOSE
rem0tf5w	Chemical	nicotinamide	Disease	ischemia	: abrogates	abrogate in
rem0tf5w	Chemical	nicotinamide	Disease	endotoxemia	: abrogates	abrogate in
rem0tf5w	Chemical	niacinamide	Disease	ischemia	: abrogates	abrogate in
rem0tf5w	Chemical	niacinamide	Disease	endotoxemia	: abrogates	abrogate in
1zw7jddk	Chemical	corticosteroids	Disease	hospital-acquired pneumonia	: associated	associate with
1zw7jddk	Chemical	corticosteroids	Disease	influenza infection	: demonstrate	demonstrate in
1egq5a2i	Chemical	vitamin C	Disease	acute respiratory distress syndrome	: induced	INTERACT_WITH_WEAK
1egq5a2i	Chemical	vitamin C	Disease	acute respiratory distress syndrome	: null	JUXSTAPOSE
1egq5a2i	Chemical	vitamin C	Disease	lung injury	: associated	CARRY_OUT
xih73njn	Chemical	coronavirus	Disease	Middle-East respiratory syndrome coronavirus	: evolved	evolve in
m8yzekg3	Chemical	N-acetylcysteine	Disease	rotavirus infection	: inhibit	DOWN-REGULATE_WEAK
m8yzekg3	Chemical	N-acetylcysteine	Disease	diarrhea	: treating	treat
m8yzekg3	Chemical	rotavirus	Disease	rotavirus infection	: null	JUXSTAPOSE
m8yzekg3	Chemical	rotavirus	Disease	diarrhea	: null	JUXSTAPOSE
4wsfxjey	Chemical	angiotensin	Disease	renal disease	: has	have
4wsfxjey	Chemical	angiotensin	Disease	renal disease	: considered	PLAIN_CONSIDER_WEAK
4wsfxjey	Chemical	angiotensin II	Disease	renal disease	: considered	PLAIN_CONSIDER_WEAK
k09j0t98	Chemical	TUG	Disease	BBS	: null	JUXSTAPOSE
7wgdhgfh	Chemical	Levofloxacin	Disease	Severe Pneumonia	: null	JUXSTAPOSE
7wgdhgfh	Chemical	Oseltamivir	Disease	Severe Pneumonia	: null	JUXSTAPOSE
8ruux4sw	Chemical	chloroquine	Disease	coronavirus disease	: undergoing	undergo in
8ruux4sw	Chemical	arbidol	Disease	coronavirus disease	: undergoing	undergo in
8ruux4sw	Chemical	favipiravir	Disease	coronavirus disease	: undergoing	undergo in
8ruux4sw	Chemical	coronavirus	Disease	coronavirus disease	: null	JUXSTAPOSE
jv1qubm8	Chemical	lactate	Disease	radiodermatitis	: null	JUXSTAPOSE
02f0opkr	Chemical	coronavirus	Disease	pneumonia	: null	JUXSTAPOSE
02f0opkr	Chemical	OC43	Disease	Middle East respiratory syndrome coronavirus	: commended	commend
02f0opkr	Chemical	coronavirus	Disease	Middle East respiratory syndrome coronavirus	: null	JUXSTAPOSE
5l9j2vyu	Chemical	piperacillin	Disease	ED	: administered	NONE
5l9j2vyu	Chemical	tazobactam	Disease	ED	: administered	NONE
5l9j2vyu	Chemical	levofloxacin	Disease	ED	: administered	NONE
5l9j2vyu	Chemical	vancomycin	Disease	ED	: administered	NONE
5l9j2vyu	Chemical	oseltamivir	Disease	ED	: administered	NONE
5l9j2vyu	Chemical	doxycycline	Disease	ED	: administered	NONE
5l9j2vyu	Chemical	methylprednisolone	Disease	ED	: administered	NONE
5l9j2vyu	Chemical	amphotericin B	Disease	ED	: administered	NONE
tbks021u	Chemical	coronavirus	Disease	infectious disease	: null	JUXSTAPOSE
3posyr5n	Chemical	Nicotiana tabacum	Disease	Hepatitis C Virus Core Protein	: null	JUXSTAPOSE
ne9dpwtf	Chemical	coronavirus	Disease	middle east respiratory syndrome coronavirus	: named	name in
ne9dpwtf	Chemical	coronavirus	Disease	middle east respiratory syndrome coronavirus	: null	JUXSTAPOSE
1dvj60yk	Chemical	OC43	Disease	acute respiratory syndrome	: null	JUXSTAPOSE
0y3pvht4	Chemical	oligonucleotide	Disease	Trichophyton rubrum	: differentiate	differentiate
dt3z9pz5	Chemical	antihistamine	Disease	acute upper respiratory infection	: null	JUXSTAPOSE
dt3z9pz5	Chemical	antihistamine	Disease	acute upper respiratory infections	: null	JUXSTAPOSE
qwrtupo4	Chemical	lignocaine	Disease	LI	: null	JUXSTAPOSE
7hj8w0ld	Chemical	statins	Disease	diabetes mellitus	: null	JUXSTAPOSE
7hj8w0ld	Chemical	statins	Disease	hyperlipidemia	: null	JUXSTAPOSE
7hj8w0ld	Chemical	statins	Disease	atrial fibrillation	: null	JUXSTAPOSE
8fmxeg26	Chemical	ASP	Disease	pediatric ED	: null	JUXSTAPOSE
z0w6dark	Chemical	creatinine	Disease	pneumonia	: null	JUXSTAPOSE
s9mqzqu4						
s9mqzqu4	Chemical	acyclovir	Disease	postherpetic neuralgia	: had	have
s9mqzqu4	Chemical	prednisone	Disease	postherpetic neuralgia	: reduced	DOWN-REGULATE_WEAK
s9mqzqu4	Chemical	chloroquine diphosphate	Disease	dermatomyositis/polymyositis	: predispose	predispose with
s9mqzqu4	Chemical	chloroquine diphosphate	Disease	dermatomyositis	: developing	develop
thkzoirr	Chemical	vitamin	Disease	cardiovascular disease	: reduces	DOWN-REGULATE_WEAK
thkzoirr	Chemical	vitamin	Disease	cancer	: reduces	DOWN-REGULATE_WEAK
thkzoirr	Chemical	acids	Disease	cardiovascular disease	: expected	expect
thkzoirr	Chemical	statins	Disease	cardiovascular disease	: null	JUXSTAPOSE
thkzoirr	Chemical	glucosamine	Disease	osteoarthritis	: effective	effective
thkzoirr	Chemical	glucosamine	Disease	osteoarthritis	: prescribing	NONE
thkzoirr	Chemical	glucosamine	Disease	osteoarthritis	: null	NONE
5vj3oasa	Chemical	coronavirus	Disease	coronavirus infection	: null	JUXSTAPOSE
5vj3oasa	Chemical	coronavirus	Disease	acute respiratory syndrome coronavirus	: null	JUXSTAPOSE
4tlh8afv	Chemical	sodium	Disease	hypokalemia	: null	JUXSTAPOSE
cim8sfda	Chemical	Chemokine	Disease	Alzheimer\'s Disease	: null	JUXSTAPOSE
cim8sfda	Chemical	CCL4 chemokines	Disease	gliosis	: indicating	indicate from
cim8sfda	Chemical	CCL1 chemokine	Disease	bacterial infection	: involved	involve in
cim8sfda	Chemical	CCL1 chemokine	Disease	demyelination	: involved	involve in
uvxysozh	Chemical	Coronavirus	Disease	Gastroenteritis Coronavirus	: null	JUXSTAPOSE
uvxysozh	Chemical	coronavirus	Disease	gastroenteritis	: null	JUXSTAPOSE
uvxysozh	Chemical	coronavirus	Disease	infectious disease	: null	JUXSTAPOSE
uvxysozh	Chemical	coronavirus	Disease	diarrhea	: null	JUXSTAPOSE
uvxysozh	Chemical	coronavirus	Disease	gastroenteritis coronavirus	: null	JUXSTAPOSE
1rktb6yq	Chemical	nitric oxide	Disease	influenza A	: increase	UP-REGULATE_WEAK
1rktb6yq	Chemical	nitric oxide	Disease	WSN	: increase	UP-REGULATE_WEAK
1rktb6yq	Chemical	nitric oxide	Disease	WSN	: increase	UP-REGULATE_WEAK
td2uk2wc	Chemical	Tanshinone IIA Attenuates Bleomycin	Disease	IIA Attenuates Bleomycin-Induced Pulmonary Fibrosis via Modulating Angiotensin-Converting Enzyme 2	: null	JUXSTAPOSE
td2uk2wc	Chemical	Angiotensin	Disease	IIA Attenuates Bleomycin-Induced Pulmonary Fibrosis via Modulating Angiotensin-Converting Enzyme 2	: null	JUXSTAPOSE
td2uk2wc	Chemical	bleomycin	Disease	BLM	: null	JUXSTAPOSE
lli46azw	Chemical	HCC	Disease	cancer	: null	JUXSTAPOSE
lli46azw	Chemical	HCC	Disease	hepatocellular carcinoma	: null	JUXSTAPOSE
sxidmw7e	Chemical	CpG Oligodeoxynucleotides	Disease	Melanoma	: Eliciting	elicit against
sxidmw7e	Chemical	CpG ODN-685	Disease	tumor	: facilitate	facilitate
sxidmw7e	Chemical	CpG ODN-685	Disease	-tumor	: induce	INTERACT_WITH_WEAK
sxidmw7e	Chemical	CpG ODN-685	Disease	tumors	: induce	INTERACT_WITH_WEAK
sxidmw7e	Chemical	CpG ODN-685	Disease	tumor	: developed	develop as
sxidmw7e	Chemical	CpG ODN-685	Disease	melanoma	: developed	develop as
wheblwm3	Chemical	formalin	Disease	cancer	: archived	NONE
wheblwm3	Chemical	paraffin	Disease	cancer	: archived	NONE
4bh701xz	Chemical	CLEC4M	Disease	lung cancer	: correlated	correlate with
bnld9o72	Chemical	cystatin	Disease	neoplastic changes	: supposed	suppose
bnld9o72	Chemical	cystatins	Disease	tumor	: facilitate	facilitate
7t1o19kn	Chemical	Bacillus Calmette-Guerin	Disease	tuberculosis	: null	JUXSTAPOSE
7t1o19kn	Chemical	M-NAPPA	Disease	tuberculosis	: null	JUXSTAPOSE
rudsvyqd	Chemical	LAP	Disease	LAP	: null	JUXSTAPOSE
rudsvyqd	Chemical	LAP	Disease	autoimmune diseases	: prevent	prevent
5iy2l9ng	Chemical	glycyrrhizin	Disease	hepatocellular carcinoma	: enhances	UP-REGULATE_WEAK
5iy2l9ng	Chemical	doxorubicin	Disease	hepatocellular carcinoma	: enhances	UP-REGULATE_WEAK
5iy2l9ng	Chemical	DOX	Disease	tumor	: investigated	investigate on
5iy2l9ng	Chemical	glycyrrhizin	Disease	tumor	: performed	PLAIN_REGULATE_WEAK
5iy2l9ng	Chemical	doxorubicin	Disease	tumor	: performed	PLAIN_REGULATE_WEAK
5iy2l9ng	Chemical	DOX	Disease	hepatocellular carcinoma	: enhance	UP-REGULATE_WEAK
ertnvzwk	Chemical	lycorine	Disease	tumor	: achieving	PLAIN_ACHIEVE_WEAK
ertnvzwk	Chemical	M-LYC-OA	Disease	tumor	: achieving	PLAIN_ACHIEVE_WEAK
ertnvzwk	Chemical	lycorine	Disease	tumor	: null	JUXSTAPOSE
ertnvzwk	Chemical	M-LYC-OA-LNEs	Disease	tumor	: null	JUXSTAPOSE
ertnvzwk	Chemical	M-LYC-OA-LNEs	Disease	cancer	: applied	apply in
25ivll3q	Chemical	NPA	Disease	Mycoplasma pneumoniae	: null	JUXSTAPOSE
25ivll3q	Chemical	NPA	Disease	Chlamydophila pneumoniae	: null	JUXSTAPOSE
25ivll3q	Chemical	NPA	Disease	Streptococcus pneumoniae	: null	JUXSTAPOSE
25ivll3q	Chemical	NPA	Disease	Haemophilus influenzae	: null	JUXSTAPOSE
8anqfkmo	Chemical	coronavirus	Disease	acute respiratory syndrome coronavirus 2	: null	JUXSTAPOSE
l565gha4	Chemical	Sodium taurocholate	Disease	hepatitis B	: null	JUXSTAPOSE
gzxtjf0a	Chemical	cis	Disease	UFS	: named	PLAIN_NAME
ql6zo8ka	Chemical	sodium taurocholate	Disease	hepatitis D virus	: null	JUXSTAPOSE
mrxtr416	Chemical	IFN	Disease	diarrhea	: null	JUXSTAPOSE
ivl1e9vd	Chemical	Pol	Disease	Fanconi Anemia	: null	JUXSTAPOSE
ivl1e9vd	Chemical	hydroxyurea	Disease	Fanconi Anemia	: null	JUXSTAPOSE
ivl1e9vd	Chemical	FA	Disease	Fanconi Anemia	: null	JUXSTAPOSE
ekhj8ae8	Chemical	PcG	Disease	HS	: null	JUXSTAPOSE
d65r6q69	Chemical	IFN	Disease	ER伪 rs2077647 T	: null	JUXSTAPOSE
d65r6q69	Chemical	IFN	Disease	hepatitis B virus infection	: null	JUXSTAPOSE
d65r6q69	Chemical	IFN	Disease	hepatitis B virus	: null	JUXSTAPOSE
d65r6q69	Chemical	IFN	Disease	HBV	: null	JUXSTAPOSE
92vctd9p	Chemical	coronavirus	Disease	influenza virus	: null	JUXSTAPOSE
92vctd9p	Chemical	coronavirus	Disease	respiratory syncytial virus	: null	JUXSTAPOSE
92vctd9p	Chemical	coronavirus	Disease	Streptococcus pneumoniae	: null	JUXSTAPOSE
92vctd9p	Chemical	coronavirus	Disease	Haemophilus influenzae	: null	JUXSTAPOSE
txk1qic1	Chemical	PHEV-CC14	Disease	central nervous system (CNS) dysfunction	: found	find
kzmch37j	Chemical	Amaryllidaceae alkaloids	Disease	GD	: exhibits	exhibit lycorine
kzmch37j	Chemical	NA	Disease	GD	: null	JUXSTAPOSE
kzmch37j	Chemical	oseltamivir	Disease	GD	: null	JUXSTAPOSE
9spfx07v	Chemical	TCR	Disease	TBS	: null	JUXSTAPOSE
9xo5zztv	Chemical	TCGA	Disease	lung adenocarcinoma	: datasets	ASSESS_EFFECT_OF_WEAK
lvvwa9ah	Chemical	corticosteroid	Disease	arterial hypoxemia	: have	have
lvvwa9ah	Chemical	corticosteroids	Disease	hypoxemia or fat embolism syndrome	: prevent	prevent
lvvwa9ah	Chemical	steroid	Disease	MDI	: null	JUXSTAPOSE
lvvwa9ah	Chemical	steroid	Disease	lung parenchyma	: reach	reach with
gdplbrsf	Chemical	tigecycline	Disease	Legionnaires\' disease	: null	JUXSTAPOSE
gdplbrsf	Chemical	glycylcycline	Disease	Legionnaires\' disease	: null	JUXSTAPOSE
gdplbrsf	Chemical	fluoroquinolones	Disease	Legionnaires\' disease	: null	NONE
gdplbrsf	Chemical	fluoroquinolones	Disease	Legionnaires\' disease	: null	NONE
gdplbrsf	Chemical	macrolides	Disease	Legionnaires\' disease	: null	NONE
gdplbrsf	Chemical	macrolides	Disease	Legionnaires\' disease	: null	NONE
gckqphhp	Chemical	Venezuela equine	Disease	Venezuela equine encephalitis	: null	JUXSTAPOSE
w643jf90	Chemical	Korean PEDV QIAP1401	Disease	epidemic diarrhea virus	: null	JUXSTAPOSE
5vqf6e93	Chemical	coronavirus	Disease	pneumonia	: null	JUXSTAPOSE
x8tcmtpj	Chemical	Lactobacillus	Disease	fever	: concerned;Some	concerned;some
x8tcmtpj	Chemical	Lactobacillus	Disease	fungal infection	: concerned;Some	concerned;some
9sdehh8v	Chemical	coronavirus	Disease	acute respiratory syndrome coronavirus	: null	JUXSTAPOSE
9sdehh8v	Chemical	coronavirus	Disease	Middle East respiratory syndrome coronavirus	: identified	identify in
31y378jx	Chemical	coronavirus	Disease	coronavirus pneumonia	: null	JUXSTAPOSE
stnjl8f8	Chemical	coronavirus	Disease	acute respiratory syndrome-coronavirus	: east	NONE
stnjl8f8	Chemical	coronavirus	Disease	middle east respiratory syndrome-coronavirus	: east	NONE
l6xgrxp5	Chemical	coronavirus	Disease	acute respiratory syndrome coronavirus (SARS-CoV) and Middle East respiratory syndrome coronavirus	: known	NONE
l6xgrxp5	Chemical	coronavirus	Disease	acute respiratory syndrome coronavirus (SARS-CoV) and Middle East respiratory syndrome coronavirus	: null	NONE
l6xgrxp5	Chemical	coronavirus	Disease	acute respiratory syndrome coronavirus (SARS-CoV) and Middle East respiratory syndrome coronavirus	: null	NONE
l6xgrxp5	Chemical	HCoVs	Disease	acute respiratory syndrome coronavirus (SARS-CoV) and Middle East respiratory syndrome coronavirus	: null	JUXSTAPOSE
7nla9aji	Chemical	SARS-CoV-2	Disease	coronavirus disease	: named	name then
bc1huphj	Chemical	steroid	Disease	diabetes	: used	use with
yiwu2bk8	Chemical	coronavirus	Disease	trauma	: null	JUXSTAPOSE
rc4ngisw	Chemical	Vigil芒ncia Epidemiol贸gica e Preven莽茫o em Sa煤de	Disease	Secretaria da	: para	para
rc4ngisw	Chemical	Vigil芒ncia Epidemiol贸gica e Preven莽茫o em Sa煤de	Disease	da Coordenadoria de Vigil芒ncia Epidemiol贸gica	: para	para
